page,type,text,x1,y1,x2,y2,block_type,block_id
5,Paragraph,"We introduce a new dataset to address the three major drawbacks in existing work: 1) annota- tion quality, 2) VILA ﬁdelity, and 3) domain cover- age. S2-VL is manually labeled by graduate stu- dents who frequently read scientiﬁc papers. Using",0.5155637583892617,0.6484777501187647,0.8848309361543626,0.7258009092636578,,
5,Footnote,"4 https://www.ncbi.nlm.nih.gov/pmc/ tools/openftlist/ (last accessed Jan. 1, 2022). 5 For example, in DocBank, “Figure 1” in a ﬁgure caption block is usually labeled as “paragraph” rather than “caption”. DocBank labels all tokens that are not explicitly contained in the set of processed LaTeX tags as “paragraph.” 6 The original generation method for DocBank requires rendering LaTeX source, which results in layouts different from the publicly available versions of these documents on arXiv. However, because the authors of the dataset only pro- vide document page images, rather than the rendered PDF, we can only use image-based approaches for layout detection. We refer readers to the appendix for details.",0.5151862416107382,0.7394092180522565,0.8844197906040269,0.9084355610451306,,
6,Header,GROTOAP2 DocBank,0.3614952865771812,0.0797427690435391,0.541104213554396,0.0911623423689548,,
6,Table,"S2-VL Train / Dev / Test Pages 83k / 18k / 18k 398k / 50k / 50k 1.3k 1 Annotation Method Automatic Automatic Human Annotation Scientiﬁc Discipline Life Science Math / Physics / CS 19 Disciplines Visual Layout Group PDF parsing Vision model Gold Label / Detection methods Number of Categories 22 12 15 Average Token Count 2 1203 (591) 838 (503) 790 (453) Average Text Line Count 90 (51) 60 (34) 64 (54) Average Text Block Count 12 (16) 15 (8) 22 (36) 1 This is the total number of pages in the S2-VL dataset; we use 5-fold cross-validation for training and testing. 2 We report the average token, text line, and text block count per page, with standard deviations in parentheses.",0.1628933879194631,0.0797427690435391,0.8308632498547657,0.2486805811142993,,
6,Caption,Table 1: Details for the three datasets in the S2-VLUE benchmark.,0.2754748322147651,0.2604457501187648,0.7271182708053694,0.2722778166270784,Table,7.0
6,Paragraph,"the PAWLS annotation tool (Neumann et al., 2021), annotators draw rectangular text blocks directly on each PDF page, and specify the block-level seman- tic categories from 15 possible candidates. 7 Tokens within a group can therefore inherit the category from the parent text block. Inter-annotator agree- ment, in terms of token-level accuracy measured on a 12-paper subset, is high at 0.95. The ground-truth VILA labels in S2-VL can be used to ﬁne-tune visual layout detection models, and paper PDFs are also included, making PDF-based structure pars- ing feasible: this enables VILA annotations to be created by different means, which is helpful for benchmarking new VILA-based models. More- over, S2-VL currently contains 1337 pages of 87 papers from 19 different disciplines, including e.g. Philosophy and Sociology which are not present in previous data sets.",0.1201459731543624,0.2963625482185274,0.4902239930224832,0.5828769187648456,,
6,Paragraph,"Overall, the datasets in S2-VLUE cover a wide range of academic disciplines with different lay- outs. The VILA structures in the three component datasets are curated differently, which helps to eval- uate the generality of VILA-based methods.",0.1208053691275167,0.586294852256532,0.4900725468926174,0.6636180114014252,,
6,Section,5 Experimental Setup,0.1208053691275167,0.6787903049881234,0.3219576268456376,0.6929888798099763,,
6,Section,5.1 Implementation Details,0.1208053691275167,0.7053086720902614,0.3455218468120805,0.7182648478622328,,
6,Paragraph,"Our models are implemented using Py- Torch (Paszke et al., 2019) and the transformers library (Wolf et al., 2020). A series of baseline and VILA models are ﬁne-tuned on 4-GPU RTX8000 or A100 machines. The AdamW optimizer (Kingma and Ba, 2015; Loshchilov and",0.120238255033557,0.7267152798099762,0.490059368114094,0.8201298878859857,,
6,Footnote,"7 Of our deﬁned categories, 12 are common ﬁelds and taken directly from other similar datasets, e.g., title, abstract etc. We add three categories: equation, header, and footer, which commonly occur in scientiﬁc papers and are included in full text mining resources like S2ORC (Lo et al., 2020) and CORD-19 (Wang et al., 2020).",0.1202634228187919,0.8309686004750594,0.4889055759463089,0.9084355610451306,,
6,Paragraph,"Hutter, 2019) is adopted with a 5 × 10 − 5 learning rate and ( β 1 , β 2 ) = (0 . 9 , 0 . 999) . The learning rate is linearly warmed up over 5% steps then linearly decayed. For all datasets (GROTOAP2, DocBank, S2-VL), unless otherwise speciﬁed, we select the best ﬁne-tuning batch size (40, 40 and 12) and training epochs (24, 6, 8 and 10) for all models. As for S2-VL, given its smaller size, we use 5-fold cross validation and report averaged scores, and use 2 × 10 − 5 learning rate with 20 epochs. We split S2-VL based on papers rather than pages to avoid exposing paper templates of test samples in the training data. Mixed precision training (Micikevicius et al., 2018) is used to speed up the training process.",0.5141895973154362,0.2941889541567696,0.8840709599261743,0.5346025719714964,,
6,Paragraph,"For I-VILA models, we ﬁne-tune several BERT- variants with VILA-enhanced text inputs, and the models are initialized from pre-trained weights available in the transformers library. The H-VILA models are initialized as mentioned in Section 3.3, and by default, positional information is injected for each group.",0.5151057046979866,0.5386796503562945,0.8848142216805368,0.6481857073634205,,
6,Section,5.2 Competing Methods,0.5155637583892617,0.6649891946555819,0.7158811919463087,0.6779453704275535,,
6,Paragraph,We consider three approaches that compete with the proposed methods from different perspectives:,0.5147030201342282,0.6877069662707838,0.8829222097315436,0.7167545909738717,,
6,List,"1. Baselines The LayoutLM (Xu et al., 2020) model is the main baseline method. It is the closest model counterpart to our VILA- augmented models as it also injects layout in- formation and achieves previous SOTA perfor- mance on the Scientiﬁc PDF parsing task (Li et al., 2020).",0.5300855704697987,0.7342172231591448,0.8848320648926173,0.8438139733966746,,
6,Footnote,"8 We try to keep gradient update steps the same for the GROTOAP2 and the DocBank dataset. As DocBank con- tains 4 × examples, the number of DocBank models’ training epochs is reduced by 75%.",0.5155637583892617,0.8569994793349168,0.8842777724563762,0.9084355610451306,,
7,Table,"GROTOAP2 DocBank S2-VL 1 Macro F1 (cid:20) H( G ) (cid:21) Macro F1 (cid:20) H( G ) (cid:21) Macro F1 (cid:20) H( G ) (cid:21) LayoutLM BASE (Xu et al., 2020) 92.34 0.78 91.06 2.64 82.69(6.04) 4.19(0.25) LayoutLM BASE + Sentence Breaks 91.83 0.78 91.44 2.62 82.81(5.21) 4.21(0.55) LayoutLM BASE + I-VILA (Text Line) 92.37 0.73 92.79 2.17 83.77(5.75) 2 3.28(0.35) LayoutLM BASE + I-VILA (Text Block) 93.38 0.53 92.00 2.10 83.44(6.48) 2.83(0.34) 1 For S2-VL, we show averaged scores with standard deviation in parentheses across the 5-fold cross validation subsets. 2 In this table, we report S2-VL results using VILA structures detected by visual layout models. When the ground-truth VILA structures are available, both I-VILA and H-VILA models can achieve better accuracy, shown in Table 6.",0.1432927443791946,0.0805738538925416,0.8597993625104385,0.227969670813919,,
7,Caption,Table 2: Performance of baseline and I-VILA models on the scientiﬁc document extraction task. I-VILA provides consistent accuracy improvements over the baseline LayoutLM model on all three benchmark datasets.,0.1202869127516778,0.2397355363420427,0.8817906134228182,0.2657659401425179,Table,11.0
7,Paragraph,"2. Sentence Breaks For I-VILA models, be- sides using VILA-based indicators, we also compare with indicators generated from sen- tence breaks detected by PySBD (Sadvilkar and Neumann, 2020). Figure 2(a) shows that the inserted sentence-break indicators may have both ""false-positive"" or ""false-negative"" hints for token semantic category changes, making it less helpful for the end task. 3. Simple Group Classiﬁer For hierarchical models, we consider another baseline ap- proach, where the group texts are separately fed into a LayoutLM-based group classiﬁer. It doesn’t require complicated model design, and uses a full LayoutLM to model each group’s text, as opposed to the l g = 1 layer used in the H-VILA models. However, this method cannot account for inter-group inter- actions, and is far less efﬁcient. 9",0.1353271812080537,0.2955699547505939,0.4902230351208053,0.5982676551068884,,
7,Section,5.3 Metrics Prediction Accuracy,0.1208053691275168,0.6127231614014251,0.2871508402684564,0.6468135414489311,,
7,Paragraph,"The token label distri- bution is heavily skewed towards categories corresponding to paper body texts (e.g., the “BODY_CONTENT” category in GROTOAP2 or the “paragraph” category in S2-VL and DocBank). Therefore, we choose to use Macro F1 as our pri- mary evaluation metric for prediction accuracy.",0.1183708053691275,0.6339480589073635,0.490232396795302,0.7434553035629453,,
7,Section,Group Category Inconsistency,0.1208053691275167,0.7559048716152018,0.3611350385906041,0.7688610473871734,,
7,Paragraph,"To better char- acterize how different models behave with respect to group structure, we also report a diagnostic met- ric that calculates the uniformity of the token cate- gories within a group. Hypothetically, tokens T ( j )",0.1208053691275167,0.7559955648456057,0.4900725468926175,0.8333187239904988,,
7,Footnote,"9 Despite the group texts being relatively short, this method causes extra computational overhead as the full LayoutLM model needs to be run m times for all groups in a page. The simple group classiﬁer models are only trained for 5, 2, and 5 epochs for GROTOAP2, DocBank, and S2-VL for tractability.",0.1208053691275167,0.8439840399049882,0.4870334638389261,0.9084355610451306,,
7,Paragraph,"in the j -th group g j share the same category c , and naturally the group inherits the semantic label c . We use the group token category entropy to mea- sure the inconsistency of a model’s predicted token categories within the same group:",0.5147030201342282,0.2953756121140142,0.8849879538590605,0.3729838071258908,,
7,Equation,"H( g ) = − (cid:88) c p c log p c , (3)",0.6107936241610739,0.3879731116389548,0.8817835748322148,0.4221997617577197,Equation,16.0
7,Paragraph,"where p c denotes the probability of a token in group g being classiﬁed as category c . When all tokens in a group have the same category, the group token category inconsistency is zero. H( g ) reaches the maximum when p c is a uniform distribution across all possible categories. The inconsistency for G is the arithmetic mean of all individual groups g i :",0.5149043624161074,0.43887086152019,0.8817928811610739,0.549642754631829,,
7,Equation,H( G ) = 1 m m (cid:88) i H( g i ) (4),0.6177986577181207,0.5652792154394299,0.8817835748322146,0.6064836097387174,Equation,15.0
7,Paragraph,"H( G ) acts as an auxiliary metric for evaluating pre- diction quality with respect to the provided VILA structures. In the remainder of this paper, we report the inconsistency metric for text blocks G ( B ) by default, and scale the values by a factor of 100.",0.5155637583892615,0.6240870135391924,0.8848242164161076,0.7016952085510689,,
7,Section,Measuring Efﬁciency,0.5155637583892617,0.7188787433491687,0.6834833614093959,0.7318349191211401,,
7,Paragraph,"We report the inference time per sample as a measure of model efﬁciency. We select 1,000 pages from the GROTOAP2 test set, and report the average model runtime for 3 runs on this subset. All models are tested on an isolated machine with a single V100 GPU. We report the time incurred for text classiﬁcation; time costs associated with PDF-to-text conversion or VILA structure detection are not included (these are treated as pre-processing steps, which can be cached and re-used when processing documents with different content extractors).",0.5147030201342282,0.7189694365795725,0.8849955793666107,0.9089339258907364,,
8,Table,GROTOAP2 DocBank S2-VL Macro F1 (cid:20) H( G ) (cid:21) Macro F1 (cid:20) H( G ) (cid:21) Macro F1 (cid:20) H( G ) (cid:21) Inference Time (ms) LayoutLM BASE 92.34 0.78 91.06 2.64 82.69(6.04) 4.19(0.25) 52.56(0.25) Simple Group Classiﬁer 92.65 0.00 87.01 0.00 - 1 - 82.57(0.30) H-VILA (Text Line) 91.65 0.32 91.27 1.07 83.69(2.92) 1.70(0.68) 28.07(0.37) 2 H-VILA (Text Block) 92.37 0.00 87.78 0.00 82.09(5.89) 0.36(0.12) 16.37(0.15),0.1241679980536912,0.0818524720127695,0.8710494940727114,0.180960274449824,,
8,Footnote,"1 The simple group classiﬁer fails to converge for one run. We do not report the results for fair comparison. 2 When reporting efﬁciency in other parts of the paper, we use this result because of its optimal combination of accuracy and efﬁciency.",0.1241679980536912,0.1890854836350021,0.852572853089491,0.2118775383928168,,
8,Caption,"Table 3: Content extraction performance for H-VILA. The H-VILA models signiﬁcantly reduce the inference time cost compared to LayoutLM, while achieving comparable accuracy on the three benchmark datasets.",0.1202869127516778,0.2236428997624702,0.8817908474436238,0.2496744912114014,Table,11.0
8,Table,Base Model Baseline Text Line G ( L ) Text Block G ( B ) DistilBERT 90.52 91.14 92.12 BERT 90.78 91.65 92.31 RoBERTa 91.64 92.04 92.52 LayoutLM 92.34 92.37 93.38,0.1321398341442952,0.2793210605788386,0.4750503629122141,0.3637482086776344,,
8,Caption,"Table 4: Content extraction performance (Macro F1 on the GROTOAP2 dataset) for I-VILA using different BERT model variants. I-VILA can be applied to both standard BERT-based models and layout-aware ones, and consistently improves the classiﬁcation accuracy.",0.1202869127516778,0.3810098831353918,0.489121353865772,0.4496364864608075,Table,7.0
8,Section,6 Results,0.1208053691275167,0.4759375733966746,0.2132976966442953,0.4901361482185273,,
8,Section,6.1,0.1208053691275167,0.5028062967933492,0.1436851929530201,0.5157624725653207,,
8,Paragraph,I-VILA Achieves Better Accuracy,0.1619890520134228,0.5028062967933492,0.4263516884228188,0.5157624725653207,,
8,Paragraph,"Table 2 shows that I-VILA models lead to con- sistent accuracy improvements without further pretraining. Compared to the baseline Lay- outLM model, inserting layout indicators results in +1.13%, +1.90%, and +1.29% Macro F1 improve- ments across the three benchmark datasets. I-VILA models also achieve better token prediction con- sistency; the corresponding group category incon- sistency is reduced by 32.1%, 21.7%, and 21.7% compared to baseline. Moreover, VILA informa- tion is also more helpful than language structures: I-VILA models based on text blocks and lines all outperform the sentence boundary-based method by a similar margin. Figure 4 shows an example of the VILA model predictions.",0.1182248322147651,0.5244943771971495,0.4900717192681209,0.7627332133016628,,
8,Section,6.2 H-VILA is More Efﬁcient,0.1208053691275167,0.77773978847981,0.3624712203020134,0.7906959642517815,,
8,Paragraph,"Table 3 summarizes the efﬁciency improvements of the H-VILA models with l g = 1 and l p = 12 . As block-level models perform predictions directly at the text block level, the group category inconsis- tency is naturally zero. Compared to LayoutLM, H-VILA models with text lines brings a 46.59% reduction in inference time, without heavily pe-",0.1201459731543624,0.7994278688836104,0.4902295645973153,0.9089339258907364,,
8,Caption,"Figure 5: Illustration of models trained and evaluated with incorrect text block detections (only the top half of the page is shown). The blocks are created by vision predictions, which fails to capture the correct caption text structure (arrow 1). Because the I-VILA model can generate different token predictions within a group, it maintains high accuracy, whereas H-VILA assigns the same category for all tokens in the incorrect block, leading to lower accuracy.",0.5149614093959731,0.4075075078384798,0.8838736753023493,0.5329274603325416,Figure,6.0
8,Paragraph,"nalizing the ﬁnal prediction accuracies (-0.75%, +0.23%, +1.21% Macro F1). When text blocks are used, H-VILA models are even more efﬁcient (68.85% and 80.17% inference time reduction com- pared to the LayoutLM and simple group classiﬁer baseline), and they also achieve similar or better accuracy compared to the simple group classiﬁer (-0.30%, +0.88% Macro F1 for GROTOAP2 and DocBank).",0.5129815436241612,0.5562758498812351,0.8848188561107383,0.6979648047505939,,
8,Paragraph,"However, in H-VILA models, the inductive bias from the group uniformity assumption also has a drawback: models are often less accurate than their I-VILA counterparts, and performing block level classiﬁcation may sometimes lead to worse results (-3.60% and -0.73% Macro F1 in the DocBank and S2-VL datasets compared to LayoutLM). More- over, shown in Figure 5, when the injected lay- out group is incorrect, the H-VILA method lacks the ﬂexibility to assign different token categories within a group, leading to lower accuracy. Addi- tional analysis of the impact of the layout group predictions is detailed in Section 8.",0.5149043624161074,0.7028768000000001,0.8848320749865771,0.9089339258907364,,
9,Table,"GROTOAP2 DocBank S2-VL F1 (cid:20) H( G ) (cid:21) F1 (cid:20) H( G ) (cid:21) F1 (cid:20) H( G ) (cid:21) Training Cost 1 BERT BASE (Devlin et al., 2019) 90.78 1.58 87.24 3.50 78.34(6.53) 1 7.17(0.95) 40 hr ﬁne-tuning BERT BASE + I-VILA (Text Line) 91.65 1.13 90.25 2.56 81.15(4.83) 4.76(1.28) 40 hr ﬁne-tuning BERT BASE + I-VILA (Text Block) 92.31 0.63 89.49 2.25 81.82(4.88) 3.65(0.26) 40 hr ﬁne-tuning LayoutLM BASE (Xu et al., 2020) 92.34 0.78 91.06 2.64 82.69(6.04) 4.19(0.25) 1.2k hr pretraining + 50 hr ﬁne-tuning LayoutLMv2 BASE (Xu et al., 2021) - 2 - 93.33 1.93 83.05(4.51) 3.34(0.82) 9.6k hr pretraining 3 + 130 hr ﬁne-tuning 1 We report the equivalent V100 GPU hours on the GROTOAP dataset in this column. 2 LayoutLMv2 cannot be trained on the GROTOAP2 dataset because almost 30% of its instances do not have compatible PDF images. 3 The authors do not report the exact cost in the paper. The number is a rough estimate based on our experimental results.",0.1242555731879194,0.0820409780027743,0.8719200436627517,0.2597413067984987,,
9,Caption,Table 5: Comparison between I-VILA models and other layout-aware methods that require expensive pretraining.,0.1202869127516778,0.2715075078384797,0.884714051470805,0.2833395743467933,Table,6.0
9,Paragraph,I-VILA achieves comparable accuracy with less than 5% of the training cost.,0.1208053691275167,0.2857058451306413,0.6351496677852347,0.2975379116389549,,
9,Section,7 Ablation Studies,0.1208053691275167,0.3229922052256532,0.2930124026845638,0.3371907800475059,,
9,Section,7.1 I-VILA is Effective Across BERT Variants,0.1208053691275167,0.3605640165083136,0.4218672429530202,0.3896116412114014,,
9,Paragraph,"To test the applicability of the VILA methods, we adapt I-VILA to different BERT variants and train them on the GROTOAP2 dataset. Shown in Ta- ble 4, I-VILA leads to consistent improvements on DistilBERT (Sanh et al., 2019), BERT, and RoBERTa (Liu et al., 2019), 10 leading to up-to +1.77%, +1.69%, and 0.96% Macro F1 compared to non-VILA counterparts.",0.1182248322147651,0.4069159923990498,0.4900593681140939,0.5325146859857481,,
9,Section,7.2 I-VILA Improves Accuracy without Pretraining,0.1208053691275167,0.5624785058194774,0.4424224766778523,0.5915261305225653,,
9,Paragraph,"In Table 5, we ﬁne-tune a series of I-VILA models based on BERT, and compare their performance with LayoutLM and LayoutLMv2 (Xu et al., 2021) which require additional large-scale pretraining on corpora with layout. BERT+I-VILA achieves com- parable accuracy to LayoutLM (0.00%, -0.89%, -1.05%), with only 5% of the training cost. 11 I- VILA also closes the gap with the latest multimodal method LayoutLMv2 (Xu et al., 2021) with only 1% of the training cost. This further veriﬁes that injecting layout indicator tokens is a novel and ef- fective way of incorporating layout information into language models.",0.1177667785234899,0.6088316693586697,0.4900664334036912,0.8148876076009501,,
9,Footnote,"10 Positional embeddings are not used in these models. 11 It takes 10.5 hours to ﬁnish ﬁne-tuning I-VILA on the GROTOAP2 dataset using a 4 RTX 8000 machine, equivalent to around 60 V100 GPU hours, approximately 5% of the 1280 hours of the pretraining time for LayoutLM.",0.1208053691275167,0.8437583866983374,0.4870339753449667,0.9084355610451306,,
9,Section,8 VILA in Practice: The Impact of Layout Group Detectors,0.5155637583892617,0.3229922052256531,0.827080966442953,0.3537561007125889,,
9,Paragraph,"Applying VILA methods in practice requires run- ning a group layout detector as a critical ﬁrst step. In this section, we analyze how the accuracy of different block and line group detectors affects the accuracy of H-VILA and I-VILA models.",0.5149043624161074,0.3649516218527316,0.884987434149329,0.4422747809976247,,
9,Paragraph,"The results are shown in Table 6. We report on the S2-VL dataset using two automated group de- tectors: the CERMINE PDF parser (Tkaczyk et al., 2015) and the Mask R-CNN vision model trained on the PubLayNet dataset (Zhong et al., 2019). We also report on using ground truth blocks as an up- per bound. The “Group-uniform Oracle” illustrates how well the different group detectors reﬂect the group uniformity assumption; in the oracle setting, one is given ground truth labels but is restricted to assigning the same label to all tokens in a group.",0.5155637583892617,0.4454100541567695,0.88482607497651,0.6192830945368172,,
9,Paragraph,"When using text blocks, the performance of H- VILA hinges on the accuracy of group detection, while I-VILA shows more reliable results when using different group detectors. This suggests that improvements in vision models for block detection could be a promising avenue for improving content extraction performance, especially when using H- VILA, and I-VILA may be the better choice when block detection accuracy is lower.",0.5149043624161074,0.6224183676959619,0.8848249111342281,0.7641085102137768,,
9,Paragraph,"We also observe that text line-based methods tend to be higher performing for both group detec- tors, by a small margin for I-VILA and a larger one for H-VILA. The group detectors in our exper- iments are trained on data from PubLayNet, and applied to a different dataset, S2-VL. This domain transfer affects block detectors more than line de- tectors, because the two datasets deﬁne blocks dif- ferently. This setting is realistic because ground",0.5155637583892617,0.7672437833729215,0.8848287762989933,0.9089339258907364,,
10,Table,"Group-uniform Oracle I-VILA H-VILA Experiment Group Source Max Macro F1 H( G ) Macro F1 H( G ) Macro F1 H( G ) Varying G B Ground-Truth 100.00(0.00) 0.00(0.00) 86.50(4.52) 1.86(0.29) 85.91(3.13) 0.35(0.19) Vision Model 99.31(0.23) 1.09(0.30) 83.44(6.48) 2.83(0.34) 82.09(5.89) 0.36(0.12) PDF Parsing 96.91(1.09) 2.06(0.86) 83.95(4.45) 3.93(0.93) 78.69(4.90) 0.02(0.01) Varying G L Vision Model 99.57(0.13) 0.42(0.18) 1 83.77(5.75) 1.20(0.16) 83.69(2.92) 0.20(0.12) PDF Parsing 99.70(0.12) 0.38(0.26) 82.97(5.56) 1.28(0.13) 82.61(4.10) 0.00(0.00) 1 For text line detector experiments, we report H( G ) based on text lines rather than blocks.",0.162217082147651,0.081800161224836,0.8329854561076429,0.2213022992601994,,
10,Caption,Table 6: VILA model performance when using different layout group detectors for text blocks G ( B ) and lines G ( L ) on the S2-VL dataset.,0.1202869127516778,0.2341782864608075,0.8825203092617451,0.2619013320665084,Table,4.0
10,Paragraph,truth blocks from the target dataset may not always be available for training (even when labeled tokens are). Training a group detector on S2-VL is likely to improve performance.,0.1208053691275167,0.2859860636579572,0.4876746608251678,0.3472177738717339,,
10,Section,9 Conclusion,0.1208053691275167,0.3663093073634204,0.2467562093959731,0.3805078821852731,,
10,Paragraph,"In this paper, we introduce two new ways to inte- grate Visual Layout (VILA) structures into the NLP pipeline for structured content extraction from sci- entiﬁc paper PDFs. We show that inserting special indicator tokens based on VILA (I-VILA) can lead to robust improvements in token classiﬁcation accu- racy (up to +1.9% Macro F1) and consistency (up to -32% group category inconsistency). In addition, we design a hierarchical transformer model based on VILA (H-VILA), which can reduce inference time by 46% with less than 0.8% Macro F1 reduc- tion compared to previous SOTA methods. These VILA-based methods can be easily incorporated into different BERT variants with only ﬁne-tuning, achieving comparable performance against existing work with only 5% of the training cost. We ablate the inﬂuence of different visual layout detectors on VILA-based models, and provide suggestions for practical use. We release a benchmark suite, along with a newly curated dataset S2-VL, to systemati- cally evaluate the proposed methods.",0.1201459731543624,0.3957224057007125,0.4900725468926174,0.7305123106888362,,
10,Paragraph,"Our study is well-aligned with the recent explo- ration of injecting structures into language models, and provides new perspectives on how to incorpo- rate documents’ visual structures. The approach shows how explicitly modeling task structure can help achieve ""green AI"" goals, dramatically reduc- ing computation and energy costs without signiﬁ- cant loss in accuracy. While we evaluate on scien- tiﬁc documents, related visual group structures also exist in other kinds of documents, and adapting our techniques to those domains could offer improve-",0.1208053691275167,0.7350608855106888,0.4900736786813758,0.9089339258907364,,
10,Paragraph,"ments in corporate reports, historical archives, or legal documents, and this is an item of future work.",0.5155637583892617,0.2859860636579572,0.8849923761912751,0.315033688361045,,
10,Section,Acknowledgements,0.5155637583892617,0.3292071695961995,0.6813920107382552,0.3434057444180522,,
10,Paragraph,"We thank the anonymous reviewers and TACL edi- tors for their comments and feedback on our draft, and we thank Ruochen Zhang, Mark Neumann, Rodney Kinney, Dirk Groeneveld, and Mike Ca- farella for the helpful discussion and suggestions. This project is supported in part by NSF Grant OIA- 2033558, NSF RAPID award 2040196, ONR grant N00014-21-1-2707, and the University of Wash- ington WRF/Cable Professorship.",0.5147030201342282,0.3550953273159145,0.8849857868020136,0.4967842821852731,,
10,Section,References,0.5155637583892617,0.5270492123515439,0.6087581530201344,0.5412477871733966,,
10,Bibliography,2008–2021. Grobid. https://github.com/ kermitt2/grobid . Accessed: 2021-04-30. 2021. ICDAR2021 competition on math- ematical formula detection.,0.5155637583892617,0.5520433939429928,0.884817757375839,0.6247724057007126,,
10,Paragraph,http:// transcriptorium.eu/~htrcontest/MathsICDAR2021/ . Accessed: 2021-04-30.,0.5338674496644296,0.610922253800475,0.8839802348993289,0.6569553035629453,,
10,Bibliography,"Waleed Ammar, Dirk Groeneveld, Chandra Bha- gavatula, Iz Beltagy, Miles Crawford, Doug Downey, Jason Dunkelberger, Ahmed Elgohary, Sergey Feldman, Vu Ha, Rodney Kinney, Sebas- tian Kohlmeier, Kyle Lo, Tyler Murray, Hsu-Han Ooi, Matthew Peters, Joanna Power, Sam Skjons- berg, Lucy Wang, Chris Wilhelm, Zheng Yuan, Madeleine van Zuylen, and Oren Etzioni. 2018. Construction of the literature graph in semantic scholar. In Proceedings of the 2018 Conference of the North American Chapter of the Associ- ation for Computational Linguistics: Human Language Technologies, Volume 3 (Industry Pa- pers) , pages 84–91, New Orleans - Louisiana.",0.5155637583892617,0.6706939021377671,0.8849958068523491,0.89284247695962,,
10,Footer,Association for Computational Linguistics.,0.5332080536912751,0.8959777501187648,0.8494621305369128,0.9089339258907364,,
11,Bibliography,"He Bai, Peng Shi, Jimmy Lin, Yuqing Xie, Luchen Tan, Kun Xiong, Wen Gao, and Ming Li. 2021. Segatron: Segment-aware transformer for lan- guage modeling and understanding. In Proceed- ings of the AAAI Conference on Artiﬁcial Intelli- gence , volume 35, pages 12526–12534. Iz Beltagy, Kyle Lo, and Arman Cohan. 2019. SciBERT: A pretrained language model for sci- entiﬁc text. In Proceedings of the 2019 Con- ference on Empirical Methods in Natural Lan- guage Processing and the 9th International Joint Conference on Natural Language Process- ing (EMNLP-IJCNLP) , pages 3615–3620, Hong",0.1208053691275167,0.0774516218527315,0.4902273975402684,0.2946952085510688,,
11,Paragraph,"Kong, China. Association for Computational Linguistics.",0.1391090604026846,0.2978304817102138,0.4870233222651006,0.3268781064133017,,
11,Bibliography,"Leo Breiman. 2001. Random forests. Machine Learning , 45(1):5–32. Jacob Devlin, Ming-Wei Chang, Kenton Lee, and Kristina Toutanova. 2019. BERT: Pre-training of deep bidirectional transformers for language understanding. In Proceedings of the 2019 Con- ference of the North American Chapter of the Association for Computational Linguistics: Hu- man Language Technologies, Volume 1 (Long and Short Papers) , pages 4171–4186, Minneapo- lis, Minnesota. Association for Computational Linguistics. Kaiming He, Georgia Gkioxari, Piotr Dollár, and Ross Girshick. 2017. Mask R-CNN. In Pro- ceedings of the IEEE international conference on computer vision , pages 2961–2969. Sepp Hochreiter and Jürgen Schmidhuber. 1997. Long short-term memory. Neural Computation ,",0.1208053691275167,0.3409030359857482,0.4902273975402687,0.6612759686460807,,
